Time,RESP,PLETH
2616.000000,1.021266,1.082010
2617.000000,1.033821,1.152853
2618.000000,0.953443,1.151393
2619.000000,0.974323,1.185923
2620.000000,1.022259,1.184591
2621.000000,0.933968,1.235840
2622.000000,0.988014,1.256081
2623.000000,1.046958,1.271404
2624.000000,0.948689,1.216663
2625.000000,0.973972,1.264778
2626.000000,0.968841,1.228882
2627.000000,0.869917,1.180255
2628.000000,0.963565,1.186902
2629.000000,1.003123,1.153119
2630.000000,0.900197,1.095742
2631.000000,1.110785,1.101465
2632.000000,1.004705,1.062219
2633.000000,0.854761,0.991369
2634.000000,0.942222,0.986974
2635.000000,0.975948,0.889013
2636.000000,1.044494,0.846994
2637.000000,1.095438,0.810853
2638.000000,0.942202,0.736626
2639.000000,1.007299,0.744684
2640.000000,0.889713,0.627759
2641.000000,0.859280,0.586772
2642.000000,1.046746,0.636228
2643.000000,0.944006,0.498750
2644.000000,1.002608,0.533404
2645.000000,1.045642,0.451746
2646.000000,0.927452,0.365256
2647.000000,0.920142,0.354896
2648.000000,0.924235,0.340641
2649.000000,0.946166,0.289780
2650.000000,0.902554,0.286311
2651.000000,0.927166,0.241456
2652.000000,0.947534,0.146348
2653.000000,0.891211,0.174397
2654.000000,0.933201,0.072828
2655.000000,1.011680,0.136620
2656.000000,0.825746,0.068701
2657.000000,0.884857,0.045082
2658.000000,0.926375,0.020344
2659.000000,0.998840,-0.052178
2660.000000,0.772572,-0.016280
2661.000000,0.940253,-0.145627
2662.000000,0.889060,-0.135127
2663.000000,0.891147,-0.148610
2664.000000,0.841075,-0.298639
2665.000000,0.883003,-0.316624
2666.000000,0.768347,-0.320751
2667.000000,0.939439,-0.393887
2668.000000,0.897880,-0.419004
2669.000000,0.855559,-0.444368
2670.000000,0.742766,-0.518520
2671.000000,0.763455,-0.539482
2672.000000,0.848575,-0.553643
2673.000000,0.784232,-0.625359
2674.000000,0.756667,-0.743594
2675.000000,0.826832,-0.738254
2676.000000,0.728915,-0.798020
2677.000000,0.772600,-0.827184
2678.000000,0.867871,-0.882201
2679.000000,0.771792,-0.941596
2680.000000,0.792801,-0.933729
2681.000000,0.691783,-0.935554
2682.000000,0.719607,-1.004403
2683.000000,0.665485,-0.973984
2684.000000,0.810738,-0.996701
2685.000000,0.762138,-1.048150
2686.000000,0.680280,-1.005663
2687.000000,0.792998,-0.942983
2688.000000,0.767751,-0.901252
2689.000000,0.705256,-0.961248
2690.000000,0.641128,-0.905336
2691.000000,0.617341,-0.888106
2692.000000,0.640821,-0.818605
2693.000000,0.616709,-0.807436
2694.000000,0.630836,-0.715003
2695.000000,0.617821,-0.650970
2696.000000,0.604443,-0.559719
2697.000000,0.645233,-0.509906
2698.000000,0.576774,-0.461197
2699.000000,0.546134,-0.410809
2700.000000,0.612916,-0.270490
2701.000000,0.577858,-0.213819
2702.000000,0.477548,-0.021821
2703.000000,0.527445,-0.001342
2704.000000,0.522723,0.088565
2705.000000,0.393371,0.197289
2706.000000,0.518414,0.279376
2707.000000,0.456490,0.392704
2708.000000,0.445194,0.411588
2709.000000,0.514341,0.553643
2710.000000,0.580626,0.654125
2711.000000,0.475689,0.724827
2712.000000,0.470097,0.801824
2713.000000,0.464456,0.880751
2714.000000,0.366539,0.840361
2715.000000,0.450960,0.947858
2716.000000,0.417251,1.005385
2717.000000,0.474216,1.019356
2718.000000,0.419525,1.140542
2719.000000,0.326301,1.109682
2720.000000,0.391651,1.121156
2721.000000,0.458783,1.106062
2722.000000,0.291547,1.143454
2723.000000,0.293612,1.167280
2724.000000,0.308390,1.075071
2725.000000,0.316086,1.080553
2726.000000,0.308185,1.134555
2727.000000,0.349392,1.070261
2728.000000,0.283239,1.046325
2729.000000,0.289476,1.074592
2730.000000,0.241893,1.016331
2731.000000,0.209962,0.908671
2732.000000,0.293108,0.954336
2733.000000,0.169833,0.887063
2734.000000,0.163489,0.815189
2735.000000,0.150019,0.734968
2736.000000,0.142632,0.738529
2737.000000,0.164956,0.717750
2738.000000,0.146820,0.641816
2739.000000,0.176466,0.574397
2740.000000,0.141219,0.539357
2741.000000,0.055163,0.460505
2742.000000,0.028232,0.482695
2743.000000,0.020855,0.393288
2744.000000,0.118742,0.380253
2745.000000,0.052703,0.313662
2746.000000,0.026710,0.225753
2747.000000,0.008780,0.203471
2748.000000,-0.066441,0.186931
2749.000000,0.002679,0.134187
2750.000000,-0.076061,0.131539
2751.000000,-0.011944,0.052405
2752.000000,-0.024507,0.034560
2753.000000,-0.063053,0.073598
2754.000000,-0.012903,0.011331
2755.000000,-0.062678,-0.048737
2756.000000,-0.075697,-0.044671
2757.000000,-0.089408,-0.129410
2758.000000,-0.093953,-0.185722
2759.000000,-0.096847,-0.155265
2760.000000,-0.232539,-0.243937
2761.000000,-0.130081,-0.293667
2762.000000,-0.168185,-0.276856
2763.000000,-0.122425,-0.318283
2764.000000,-0.194747,-0.338845
2765.000000,-0.164200,-0.433369
2766.000000,-0.185369,-0.478154
2767.000000,-0.152749,-0.501465
2768.000000,-0.211868,-0.560598
2769.000000,-0.252483,-0.655081
2770.000000,-0.244558,-0.705197
2771.000000,-0.248838,-0.651086
2772.000000,-0.276279,-0.713193
2773.000000,-0.300819,-0.781176
2774.000000,-0.332877,-0.885687
2775.000000,-0.366406,-0.885847
2776.000000,-0.364254,-0.948321
2777.000000,-0.294132,-1.017016
2778.000000,-0.353954,-1.000125
2779.000000,-0.311829,-1.095270
2780.000000,-0.376829,-1.109548
2781.000000,-0.418957,-1.116822
2782.000000,-0.350840,-1.130147
2783.000000,-0.405344,-1.117402
2784.000000,-0.362137,-1.174938
2785.000000,-0.396544,-1.137117
2786.000000,-0.430478,-1.157808
2787.000000,-0.463757,-1.171579
2788.000000,-0.477026,-1.102970
2789.000000,-0.494704,-1.135266
2790.000000,-0.479020,-1.095256
2791.000000,-0.515923,-1.097516
2792.000000,-0.524060,-0.980259
2793.000000,-0.469523,-0.932871
2794.000000,-0.558002,-0.926029
2795.000000,-0.522641,-0.826173
2796.000000,-0.498566,-0.770633
2797.000000,-0.679645,-0.706433
2798.000000,-0.425831,-0.582810
2799.000000,-0.667693,-0.545494
2800.000000,-0.586016,-0.434915
2801.000000,-0.627500,-0.422346
2802.000000,-0.655338,-0.230531
2803.000000,-0.718458,-0.124181
2804.000000,-0.573130,-0.094075
2805.000000,-0.667853,0.003837
2806.000000,-0.579725,0.116217
2807.000000,-0.605668,0.237933
2808.000000,-0.603507,0.277482
2809.000000,-0.608700,0.377940
2810.000000,-0.708635,0.544763
2811.000000,-0.804336,0.534056
2812.000000,-0.736128,0.603664
2813.000000,-0.808745,0.662125
2814.000000,-0.639314,0.683041
2815.000000,-0.684034,0.784130
2816.000000,-0.681949,0.796573
2817.000000,-0.749380,0.899693
2818.000000,-0.789379,0.878249
2819.000000,-0.777244,0.937081
2820.000000,-0.656637,0.928135
2821.000000,-0.656702,1.001296
2822.000000,-0.828446,1.016377
2823.000000,-0.827165,0.972721
2824.000000,-0.888530,1.082815
2825.000000,-0.812840,0.988344
2826.000000,-0.801323,0.987281
2827.000000,-0.831963,0.934685
2828.000000,-0.705018,0.883492
2829.000000,-0.747642,0.840744
2830.000000,-0.815915,0.821809
2831.000000,-0.867056,0.811971
2832.000000,-0.821906,0.764162
2833.000000,-0.821558,0.701887
2834.000000,-0.996040,0.665726
2835.000000,-0.785127,0.635120
2836.000000,-0.974207,0.594442
2837.000000,-0.960400,0.581440
2838.000000,-0.876254,0.451298
2839.000000,-0.963691,0.394838
2840.000000,-0.983507,0.357058
2841.000000,-0.820231,0.334000
2842.000000,-0.902017,0.299874
2843.000000,-0.830408,0.235890
2844.000000,-1.045755,0.188113
2845.000000,-0.904291,0.143134
2846.000000,-0.831683,0.157834
2847.000000,-0.970128,0.087487
2848.000000,-1.041974,0.040151
2849.000000,-0.960684,0.020485
2850.000000,-0.979853,-0.101029
2851.000000,-0.979268,-0.038977
2852.000000,-0.996492,-0.050983
2853.000000,-1.000001,-0.092665
2854.000000,-0.999563,-0.151408
2855.000000,-0.906150,-0.213231
2856.000000,-0.858760,-0.179128
2857.000000,-0.987606,-0.349661
2858.000000,-0.993561,-0.294686
2859.000000,-0.974669,-0.330370
2860.000000,-0.950805,-0.363448
2861.000000,-1.062675,-0.391907
2862.000000,-1.077092,-0.428572
2863.000000,-0.976551,-0.456784
2864.000000,-1.054511,-0.490650
2865.000000,-1.001596,-0.600848
2866.000000,-0.995216,-0.598970
2867.000000,-0.949009,-0.629949
2868.000000,-0.935234,-0.723243
2869.000000,-0.928212,-0.740902
2870.000000,-1.011327,-0.782483
2871.000000,-0.986277,-0.782737
2872.000000,-0.960338,-0.807084
2873.000000,-0.975079,-0.906222
2874.000000,-0.945829,-0.979364
2875.000000,-1.068685,-0.961897
2876.000000,-1.008382,-1.051288
2877.000000,-0.987456,-1.044279
2878.000000,-1.010945,-1.120262
2879.000000,-0.982903,-1.174412
2880.000000,-0.971385,-1.237150
2881.000000,-1.079310,-1.224065
2882.000000,-0.978506,-1.239698
2883.000000,-0.895844,-1.254757
2884.000000,-0.972181,-1.155296
2885.000000,-1.041093,-1.250899
2886.000000,-1.054680,-1.249118
2887.000000,-1.071237,-1.229993
2888.000000,-0.901792,-1.212552
2889.000000,-0.973579,-1.183915
2890.000000,-1.032633,-1.135283
2891.000000,-1.002793,-1.113578
2892.000000,-0.896455,-1.086116
2893.000000,-0.920795,-1.028194
2894.000000,-0.998023,-0.952102
2895.000000,-0.948176,-0.910306
2896.000000,-0.980717,-0.842735
2897.000000,-0.871842,-0.814574
2898.000000,-0.944207,-0.700631
2899.000000,-1.080281,-0.599980
2900.000000,-1.095047,-0.498135
2901.000000,-0.950839,-0.418158
2902.000000,-1.019281,-0.394611
2903.000000,-0.898067,-0.238401
2904.000000,-0.940180,-0.109174
2905.000000,-0.979695,-0.108705
2906.000000,-0.922429,0.059091
2907.000000,-0.929240,0.163797
2908.000000,-0.941647,0.187845
2909.000000,-1.001320,0.315245
2910.000000,-0.973993,0.391892
2911.000000,-0.909575,0.473655
2912.000000,-0.824115,0.549652
2913.000000,-0.943412,0.589296
2914.000000,-0.853583,0.675047
2915.000000,-0.903720,0.795748
2916.000000,-0.931357,0.815583
2917.000000,-0.839574,0.822251
2918.000000,-0.769198,0.874563
2919.000000,-0.887733,0.882713
2920.000000,-0.806032,0.937351
2921.000000,-0.884512,0.993502
2922.000000,-0.900018,1.014601
2923.000000,-0.757906,1.005532
2924.000000,-0.820985,0.991220
2925.000000,-0.771493,1.042911
2926.000000,-0.782903,0.910019
2927.000000,-0.805731,0.920224
2928.000000,-0.837394,0.958568
2929.000000,-0.718020,0.879459
2930.000000,-0.822267,0.928248
2931.000000,-0.745593,0.819364
2932.000000,-0.761442,0.805380
2933.000000,-0.768013,0.711626
2934.000000,-0.745134,0.755269
2935.000000,-0.746855,0.597827
2936.000000,-0.863130,0.615543
2937.000000,-0.677288,0.609043
2938.000000,-0.640196,0.540449
2939.000000,-0.821053,0.485101
2940.000000,-0.577057,0.448960
2941.000000,-0.691962,0.428994
2942.000000,-0.660022,0.357371
2943.000000,-0.623849,0.318464
2944.000000,-0.664240,0.274763
2945.000000,-0.621544,0.253197
2946.000000,-0.569944,0.218926
2947.000000,-0.696751,0.154280
2948.000000,-0.590607,0.082183
2949.000000,-0.595422,0.091690
2950.000000,-0.612422,0.043639
2951.000000,-0.631795,0.054746
2952.000000,-0.570867,0.012347
2953.000000,-0.627932,-0.042263
2954.000000,-0.543082,-0.085451
2955.000000,-0.652164,-0.099994
2956.000000,-0.519457,-0.127881
2957.000000,-0.548117,-0.164845
2958.000000,-0.502823,-0.152941
2959.000000,-0.479097,-0.216744
2960.000000,-0.447220,-0.253319
2961.000000,-0.596650,-0.313545
2962.000000,-0.420742,-0.345757
2963.000000,-0.434293,-0.314900
2964.000000,-0.449959,-0.387272
2965.000000,-0.436452,-0.412988
2966.000000,-0.387938,-0.455889
2967.000000,-0.410023,-0.520565
2968.000000,-0.437512,-0.558487
2969.000000,-0.347021,-0.553153
2970.000000,-0.384110,-0.600735
2971.000000,-0.408140,-0.712751
2972.000000,-0.306834,-0.720740
2973.000000,-0.344660,-0.750316
2974.000000,-0.272951,-0.851786
2975.000000,-0.310488,-0.847183
2976.000000,-0.190932,-0.915927
2977.000000,-0.334811,-0.986884
2978.000000,-0.145102,-0.963799
2979.000000,-0.243585,-1.001861
2980.000000,-0.235362,-1.002445
2981.000000,-0.206687,-1.106341
2982.000000,-0.272358,-1.058393
2983.000000,-0.189702,-1.164493
2984.000000,-0.278564,-1.146161
2985.000000,-0.290375,-1.119306
2986.000000,-0.203036,-1.119821
2987.000000,-0.155904,-1.090607
2988.000000,-0.129657,-1.047177
2989.000000,-0.125350,-1.083048
2990.000000,-0.038057,-1.093853
2991.000000,-0.106551,-1.026596
2992.000000,-0.127340,-0.950181
2993.000000,-0.092363,-0.897344
2994.000000,-0.024047,-0.865867
2995.000000,-0.054633,-0.855777
2996.000000,-0.008341,-0.734480
2997.000000,-0.000043,-0.689650
2998.000000,0.010645,-0.599732
2999.000000,0.011179,-0.555340
3000.000000,0.084756,-0.431770
3001.000000,-0.068399,-0.362995
3002.000000,0.022931,-0.189460
3003.000000,0.023155,-0.210048
3004.000000,0.085081,-0.090455
3005.000000,0.037155,0.018517
3006.000000,0.063730,0.072890
3007.000000,0.128318,0.224962
3008.000000,0.112984,0.258293
3009.000000,0.093257,0.402888
3010.000000,0.055931,0.464553
3011.000000,0.224762,0.570013
3012.000000,0.083746,0.648962
3013.000000,0.209440,0.683795
3014.000000,0.228320,0.791940
3015.000000,0.256493,0.848495
3016.000000,0.111357,0.905363
3017.000000,0.249162,0.962064
3018.000000,0.202443,1.007917
3019.000000,0.250902,1.071100
3020.000000,0.278140,1.054365
3021.000000,0.264587,1.104658
3022.000000,0.232146,1.132484
3023.000000,0.322156,1.131444
3024.000000,0.221225,1.150758
3025.000000,0.363071,1.083442
3026.000000,0.289742,1.127053
3027.000000,0.323028,1.112685
3028.000000,0.406159,1.150500
3029.000000,0.250032,1.085615
3030.000000,0.438991,1.033516
3031.000000,0.440586,1.067546
3032.000000,0.447929,0.983570
3033.000000,0.383635,0.943623
3034.000000,0.381822,0.898391
3035.000000,0.394558,0.864646
3036.000000,0.460121,0.812414
3037.000000,0.472666,0.779988
3038.000000,0.510174,0.797417
3039.000000,0.408844,0.697163
3040.000000,0.529844,0.682372
3041.000000,0.546105,0.648841
3042.000000,0.536054,0.564143
3043.000000,0.522544,0.543152
3044.000000,0.470920,0.435642
3045.000000,0.491197,0.431310
3046.000000,0.635320,0.406721
3047.000000,0.533621,0.367708
3048.000000,0.638826,0.334084
3049.000000,0.475558,0.297735
3050.000000,0.572825,0.287357
3051.000000,0.592677,0.218414
3052.000000,0.546233,0.232956
3053.000000,0.661509,0.130699
3054.000000,0.677034,0.086250
3055.000000,0.615247,0.092141
3056.000000,0.547733,0.070731
3057.000000,0.636287,0.090166
3058.000000,0.664585,0.026207
3059.000000,0.699255,-0.007414
3060.000000,0.713952,-0.012865
3061.000000,0.662049,-0.069990
3062.000000,0.706466,-0.074758
3063.000000,0.703957,-0.171394
3064.000000,0.724470,-0.196149
3065.000000,0.697949,-0.198631
3066.000000,0.757169,-0.289927
3067.000000,0.780783,-0.264717
3068.000000,0.691843,-0.305050
3069.000000,0.755889,-0.407708
3070.000000,0.836052,-0.428471
3071.000000,0.787578,-0.480777
3072.000000,0.819061,-0.537912
3073.000000,0.743415,-0.579341
3074.000000,0.830970,-0.628400
3075.000000,0.723784,-0.679989
3076.000000,0.839741,-0.697372
3077.000000,0.728011,-0.759739
3078.000000,0.738084,-0.771044
3079.000000,0.818214,-0.869852
3080.000000,0.795323,-0.847664
3081.000000,0.824305,-0.880532
3082.000000,0.861573,-0.904992
3083.000000,0.879355,-0.956517
3084.000000,0.849244,-0.973945
3085.000000,0.909443,-0.942860
3086.000000,0.891490,-0.920290
3087.000000,0.888925,-0.958596
3088.000000,0.968664,-0.967832
3089.000000,0.938252,-0.925647
3090.000000,0.916540,-0.935397
3091.000000,0.926097,-0.924373
3092.000000,0.922529,-0.841342
3093.000000,0.866567,-0.831791
3094.000000,0.871329,-0.753459
3095.000000,0.956944,-0.693794
3096.000000,0.981145,-0.741735
3097.000000,0.886060,-0.661047
3098.000000,1.006824,-0.528491
3099.000000,0.863562,-0.529180
3100.000000,0.950137,-0.454165
3101.000000,1.037249,-0.262531
3102.000000,0.997352,-0.173795
3103.000000,1.010614,-0.121712
3104.000000,0.882760,-0.021385
3105.000000,0.998554,0.121624
3106.000000,0.940912,0.155245
3107.000000,1.013210,0.212090
3108.000000,0.954317,0.283795
3109.000000,0.969355,0.406333
3110.000000,1.070583,0.507951
3111.000000,0.965607,0.606199
3112.000000,1.006475,0.691644
3113.000000,1.037554,0.803406
3114.000000,1.025402,0.788414
3115.000000,1.051798,0.920473
3116.000000,0.937322,0.973486
3117.000000,1.018924,1.023758
3118.000000,0.863213,1.013940
3119.000000,0.999225,1.074785
3120.000000,0.981585,1.122099
3121.000000,0.985136,1.165525
3122.000000,1.000657,1.227789
3123.000000,0.982167,1.260399
3124.000000,0.991741,1.198832
3125.000000,1.001248,1.246245
3126.000000,0.928189,1.257044
3127.000000,0.949576,1.264351
3128.000000,0.909348,1.244650
3129.000000,0.962692,1.249078
3130.000000,0.989579,1.195151
3131.000000,0.899419,1.126856
3132.000000,0.957031,1.124370
3133.000000,1.043385,1.059129
3134.000000,1.024713,1.074324
3135.000000,1.011830,0.987013
3136.000000,0.923600,0.939962
3137.000000,0.951655,0.933468
3138.000000,1.017272,0.911816
3139.000000,0.928794,0.810661
3140.000000,1.109435,0.815464
3141.000000,0.923749,0.754734
3142.000000,1.008099,0.641426
3143.000000,0.870059,0.629271
3144.000000,0.963250,0.595635
3145.000000,0.943052,0.530438
3146.000000,0.883545,0.552215
3147.000000,0.997541,0.454270
3148.000000,1.042091,0.459921
3149.000000,0.926719,0.322987
3150.000000,0.946421,0.336419
3151.000000,0.863451,0.382068
3152.000000,1.010871,0.277145
3153.000000,0.886674,0.273265
3154.000000,0.984761,0.191007
3155.000000,0.945454,0.159501
3156.000000,0.872450,0.170109
3157.000000,0.964977,0.161220
3158.000000,0.927845,0.131085
3159.000000,0.957609,0.078244
3160.000000,0.780398,0.068864
3161.000000,0.866301,-0.005036
3162.000000,0.906396,-0.055427
3163.000000,0.899151,-0.061002
3164.000000,0.828240,-0.102896
3165.000000,0.937833,-0.146103
3166.000000,0.888997,-0.175921
3167.000000,0.895287,-0.213853
3168.000000,0.871777,-0.210824
3169.000000,0.789159,-0.361741
3170.000000,0.854563,-0.376132
3171.000000,0.912504,-0.392310
3172.000000,0.801147,-0.497372
3173.000000,0.887879,-0.528444
3174.000000,0.801179,-0.538198
3175.000000,0.682034,-0.591926
3176.000000,0.777409,-0.633083
3177.000000,0.762352,-0.674049
3178.000000,0.787804,-0.719914
3179.000000,0.730675,-0.777013
3180.000000,0.763980,-0.827469
3181.000000,0.723057,-0.841267
3182.000000,0.774298,-0.924299
3183.000000,0.741965,-0.944744
3184.000000,0.718771,-0.968353
3185.000000,0.726927,-0.979365
3186.000000,0.653236,-0.990780
3187.000000,0.707980,-0.971357
3188.000000,0.729090,-1.001182
3189.000000,0.666168,-0.928094
3190.000000,0.677900,-0.983588
3191.000000,0.689842,-0.952139
3192.000000,0.714544,-0.955111
3193.000000,0.662507,-0.904456
3194.000000,0.644926,-0.910551
3195.000000,0.646462,-0.865621
3196.000000,0.641742,-0.827579
3197.000000,0.665195,-0.737564
3198.000000,0.504526,-0.685114
3199.000000,0.534337,-0.603887
3200.000000,0.520036,-0.584644
3201.000000,0.578449,-0.491327
3202.000000,0.561501,-0.366027
3203.000000,0.526747,-0.348276
3204.000000,0.584693,-0.252240
3205.000000,0.562500,-0.111227
3206.000000,0.473679,0.013927
3207.000000,0.536680,0.061119
3208.000000,0.517209,0.132470
3209.000000,0.456794,0.234147
3210.000000,0.533257,0.274366
3211.000000,0.497977,0.374916
3212.000000,0.488619,0.506310
3213.000000,0.472696,0.545469
3214.000000,0.474119,0.658058
3215.000000,0.323283,0.736310
3216.000000,0.395976,0.790269
3217.000000,0.315177,0.801827
3218.000000,0.415966,0.910883
3219.000000,0.382735,0.940196
3220.000000,0.380008,0.999376
3221.000000,0.275136,1.025194
3222.000000,0.379401,1.052639
3223.000000,0.289499,1.148918
3224.000000,0.323427,1.109170
3225.000000,0.432522,1.157159
3226.000000,0.232664,1.138026
3227.000000,0.259096,1.173798
3228.000000,0.299191,1.179693
3229.000000,0.288542,1.106660
3230.000000,0.261842,1.128600
3231.000000,0.244809,1.100259
3232.000000,0.286090,1.017255
3233.000000,0.229625,1.004240
3234.000000,0.202557,1.003139
3235.000000,0.296363,0.973907
3236.000000,0.251344,0.880754
3237.000000,0.225168,0.903102
3238.000000,0.032514,0.846825
3239.000000,0.104602,0.769617
3240.000000,0.163025,0.693761
3241.000000,0.110754,0.661287
3242.000000,0.147674,0.578152
3243.000000,0.169658,0.586821
3244.000000,0.006121,0.590153
3245.000000,0.063948,0.480173
3246.000000,0.054856,0.473032
3247.000000,-0.017871,0.373540
3248.000000,0.084741,0.370062
3249.000000,-0.007666,0.310058
3250.000000,0.002983,0.262752
3251.000000,-0.013923,0.265839
3252.000000,0.077383,0.192169
3253.000000,0.018488,0.123285
3254.000000,-0.041761,0.105143
3255.000000,-0.176430,0.121332
3256.000000,-0.121416,0.103992
3257.000000,-0.125867,0.050594
3258.000000,-0.041247,-0.017412
3259.000000,-0.095297,0.008261
3260.000000,-0.281872,-0.037701
3261.000000,-0.094886,-0.100996
3262.000000,-0.121104,-0.109112
3263.000000,-0.183892,-0.173582
3264.000000,-0.156741,-0.180967
3265.000000,-0.170569,-0.283098
3266.000000,-0.286137,-0.271385
3267.000000,-0.158868,-0.326842
3268.000000,-0.272573,-0.355966
3269.000000,-0.297333,-0.416826
3270.000000,-0.254375,-0.490558
3271.000000,-0.190575,-0.504712
3272.000000,-0.279962,-0.528482
3273.000000,-0.291814,-0.601008
3274.000000,-0.271598,-0.632894
3275.000000,-0.353755,-0.699731
3276.000000,-0.311536,-0.741315
3277.000000,-0.325105,-0.779829
3278.000000,-0.331265,-0.812622
3279.000000,-0.297886,-0.860950
3280.000000,-0.311408,-0.894431
3281.000000,-0.344717,-0.979988
3282.000000,-0.383793,-0.975157
3283.000000,-0.381545,-1.041416
3284.000000,-0.351712,-1.057339
3285.000000,-0.454730,-1.101517
3286.000000,-0.483107,-1.133106
3287.000000,-0.403283,-1.167469
3288.000000,-0.460927,-1.186177
3289.000000,-0.602166,-1.192760
3290.000000,-0.443592,-1.189668
3291.000000,-0.418943,-1.166893
3292.000000,-0.388978,-1.185813
3293.000000,-0.484372,-1.143424
3294.000000,-0.512717,-1.173393
3295.000000,-0.596770,-1.079141
3296.000000,-0.493265,-1.072766
3297.000000,-0.581076,-1.044513
3298.000000,-0.567915,-0.962994
3299.000000,-0.632557,-0.949057
3300.000000,-0.602540,-0.860313
3301.000000,-0.650082,-0.747608
3302.000000,-0.600932,-0.696163
3303.000000,-0.547220,-0.609046
3304.000000,-0.586003,-0.552860
3305.000000,-0.613819,-0.559267
3306.000000,-0.690512,-0.401373
3307.000000,-0.633746,-0.317530
3308.000000,-0.662209,-0.237115
3309.000000,-0.743051,-0.182556
3310.000000,-0.684284,-0.014216
3311.000000,-0.792384,0.010156
3312.000000,-0.673534,0.154774
3313.000000,-0.766644,0.255725
3314.000000,-0.722828,0.335442
3315.000000,-0.802268,0.414733
3316.000000,-0.674928,0.487727
3317.000000,-0.788427,0.539796
3318.000000,-0.701105,0.654641
3319.000000,-0.772862,0.700200
3320.000000,-0.773895,0.718869
3321.000000,-0.799378,0.783659
3322.000000,-0.824130,0.837349
3323.000000,-0.836591,0.887236
3324.000000,-0.866301,0.900640
3325.000000,-0.834331,0.914071
3326.000000,-0.768485,1.016776
3327.000000,-0.848024,0.887368
3328.000000,-0.882053,0.977177
3329.000000,-0.879061,0.949822
3330.000000,-0.877964,0.968930
3331.000000,-0.799770,0.982758
3332.000000,-0.794947,0.970205
3333.000000,-0.809851,0.922888
3334.000000,-0.895559,0.909195
3335.000000,-0.864704,0.861891
3336.000000,-0.822400,0.850264
3337.000000,-0.885965,0.809893
3338.000000,-0.928020,0.726626
3339.000000,-0.958694,0.731570
3340.000000,-0.855602,0.694033
3341.000000,-0.978177,0.605633
3342.000000,-0.904794,0.556957
3343.000000,-0.950059,0.533915
3344.000000,-0.990347,0.517929
3345.000000,-1.034626,0.452643
3346.000000,-0.881151,0.416282
3347.000000,-1.028400,0.383927
3348.000000,-0.926176,0.284935
3349.000000,-0.940298,0.285710
3350.000000,-0.993623,0.234007
3351.000000,-0.881985,0.181849
3352.000000,-0.993534,0.135489
3353.000000,-0.880127,0.087719
3354.000000,-0.894027,0.069816
3355.000000,-0.990369,0.078073
3356.000000,-0.954702,-0.035632
3357.000000,-0.975366,-0.044008
3358.000000,-1.012497,-0.014959
3359.000000,-0.842044,-0.092472
3360.000000,-1.020741,-0.114487
3361.000000,-0.957853,-0.127057
3362.000000,-0.963329,-0.112002
3363.000000,-1.054564,-0.248129
3364.000000,-1.004100,-0.173327
3365.000000,-0.986301,-0.260966
3366.000000,-0.962444,-0.275136
3367.000000,-1.011843,-0.301475
3368.000000,-0.927058,-0.414442
3369.000000,-1.114752,-0.430697
3370.000000,-0.966787,-0.561892
3371.000000,-1.002084,-0.516570
3372.000000,-1.001422,-0.587399
3373.000000,-1.008645,-0.585159
3374.000000,-1.001479,-0.670553
3375.000000,-1.062378,-0.699599
3376.000000,-1.012073,-0.749790
3377.000000,-0.975960,-0.871621
3378.000000,-1.052544,-0.830289
3379.000000,-1.116537,-0.838543
3380.000000,-0.998918,-0.856584
3381.000000,-1.009520,-0.974283
3382.000000,-1.058056,-1.051461
3383.000000,-1.066365,-1.046141
3384.000000,-0.965624,-1.100373
3385.000000,-1.007479,-1.148014
3386.000000,-1.045978,-1.097889
3387.000000,-0.974344,-1.216482
3388.000000,-1.001101,-1.165316
3389.000000,-0.951077,-1.296980
3390.000000,-1.050467,-1.230468
3391.000000,-0.953699,-1.281467
3392.000000,-0.960385,-1.245455
3393.000000,-0.963817,-1.270600
3394.000000,-0.969375,-1.243084
3395.000000,-1.022664,-1.209693
3396.000000,-0.998799,-1.148277
3397.000000,-0.981723,-1.172581
3398.000000,-0.877488,-1.154044
3399.000000,-1.024876,-1.103984
3400.000000,-1.006766,-1.063135
3401.000000,-0.842029,-0.983274
3402.000000,-0.822744,-0.917334
3403.000000,-0.948987,-0.844984
3404.000000,-0.927643,-0.766878
3405.000000,-0.861265,-0.716967
3406.000000,-0.968305,-0.638426
3407.000000,-0.941422,-0.527934
3408.000000,-0.965289,-0.437154
3409.000000,-0.977649,-0.429848
3410.000000,-0.931585,-0.280230
3411.000000,-0.962103,-0.198819
3412.000000,-0.885587,-0.138418
3413.000000,-0.924771,-0.012631
3414.000000,-0.913783,0.113150
3415.000000,-0.923442,0.199068
3416.000000,-0.866970,0.227551
3417.000000,-0.757364,0.350220
3418.000000,-0.832636,0.407748
3419.000000,-0.900900,0.422465
3420.000000,-0.820428,0.555339
3421.000000,-0.853397,0.600518
3422.000000,-0.765873,0.717795
3423.000000,-0.872082,0.785517
3424.000000,-0.743836,0.851712
3425.000000,-0.725611,0.854878
3426.000000,-0.827640,0.902907
3427.000000,-0.752035,0.950512
3428.000000,-0.702729,0.904944
3429.000000,-0.785528,0.966956
3430.000000,-0.720153,0.928624
3431.000000,-0.790405,1.042680
3432.000000,-0.765166,0.965910
3433.000000,-0.743422,0.959669
3434.000000,-0.780523,0.971832
3435.000000,-0.736128,1.009536
3436.000000,-0.674890,0.927113
